Unnamed: 0,ETISPlus_Zone_ID,Name,Country,Geometric_center,Geometric_center_X,Geometric_center_Y,Network_Node_ID
1416,109000008,Louna-Eesti,EE,POINT (26.395 58.2392),26.395,58.2392,262068
29,110010101,A Coruna,ES,POINT (-8.48005 43.1511),-8.48005,43.1511,123059
51,110010102,Lugo,ES,POINT (-7.40728 43.0393),-7.40728,43.0393,100792
48,110010103,Ourense,ES,POINT (-7.55012 42.193),-7.55012,42.193,190551
32,110010104,Pontevedra,ES,POINT (-8.40191 42.3652),-8.40191,42.3652,260559
74,110010200,Asturias,ES,POINT (-5.84665 43.2718),-5.84665,43.2718,100858
105,110010300,Cantabria,ES,POINT (-4.00075 43.1359),-4.00075,43.1359,100897
145,110020101,Alava,ES,POINT (-2.75975 42.8449),-2.75975,42.8449,100931
166,110020102,Guipuzcoa,ES,POINT (-2.16581 43.1459),-2.16581,43.1459,100949
136,110020103,Vizcaya,ES,POINT (-2.93097 43.2383),-2.93097,43.2383,100969
186,110020200,Navarra,ES,POINT (-1.6123 42.6123),-1.6123,42.6123,193590
159,110020300,La Rioja,ES,POINT (-2.40691 42.2822),-2.40691,42.2822,101021
246,110020401,Huesca,ES,POINT (-0.081396 42.1361),-0.081396,42.1361,101032
221,110020402,Teruel,ES,POINT (-0.756389 40.6009),-0.756389,40.6009,193583
216,110020403,Zaragoza,ES,POINT (-0.893973 41.8401),-0.893973,41.8401,101040
112,110030000,Madrid,ES,POINT (-3.81618 40.5248),-3.81618,40.5248,101166
82,110040101,Avila,ES,POINT (-4.94894 40.623),-4.94894,40.623,260577
117,110040102,Burgos,ES,POINT (-3.59674 42.3247),-3.59674,42.3247,101212
73,110040103,Leon,ES,POINT (-5.90563 42.6345),-5.90563,42.6345,190558
92,110040104,Palencia,ES,POINT (-4.46084 42.4089),-4.46084,42.4089,101251
68,110040105,Salamanca,ES,POINT (-6.01062 40.7667),-6.01062,40.7667,101261
107,110040106,Segovia,ES,POINT (-3.96598 41.1098),-3.96598,41.1098,101270
150,110040107,Soria,ES,POINT (-2.66291 41.6016),-2.66291,41.6016,101084
89,110040108,Valladolid,ES,POINT (-4.68605 41.7029),-4.68605,41.7029,101257
67,110040109,Zamora,ES,POINT (-6.13168 41.6854),-6.13168,41.6854,260565
175,110040201,Albacete,ES,POINT (-1.89931 38.7229),-1.89931,38.7229,101308
110,110040202,Ciudad Real,ES,POINT (-3.84244 38.9598),-3.84244,38.9598,101343
168,110040203,Cuenca,ES,POINT (-2.1563 39.9427),-2.1563,39.9427,101370
155,110040204,Guadalajara,ES,POINT (-2.5381 40.7404),-2.5381,40.7404,101380
99,110040205,Toledo,ES,POINT (-4.15719 39.7885),-4.15719,39.7885,101146
69,110040301,Badajoz,ES,POINT (-5.99198 38.6957),-5.99198,38.6957,101394
66,110040302,Caceres,ES,POINT (-6.24774 39.7591),-6.24774,39.7591,250103
284,110050101,Barcelona,ES,POINT (2.06911 41.7594),2.06911,41.7594,195360
299,110050102,Girona,ES,POINT (2.52334 42.0721),2.52334,42.0721,101491
270,110050103,Lleida,ES,POINT (1.0876 42.0688),1.0876,42.0688,195354
265,110050104,Tarragona,ES,POINT (0.906247 41.0528),0.906247,41.0528,195331
229,110050201,Alicante / Alacant,ES,POINT (-0.430733 38.3658),-0.430733,38.3658,193436
242,110050202,Castellon / Castello,ES,POINT (-0.165505 40.2517),-0.165505,40.2517,126178
220,110050203,Valencia / Valencia,ES,POINT (-0.778079 39.3342),-0.778079,39.3342,101628
276,110050301,Eivissa y Formentera,ES,POINT (1.41717 38.9744),1.41717,38.9744,193533
305,110050302,Mallorca,ES,POINT (2.91172 39.6139),2.91172,39.6139,101434
334,110050303,Menorca,ES,POINT (4.05963 39.9494),4.05963,39.9494,101485
161,110060101,Almeria,ES,POINT (-2.38511 37.2987),-2.38511,37.2987,101641
75,110060102,Cadiz,ES,POINT (-5.76484 36.5263),-5.76484,36.5263,101661
85,110060103,Cordoba,ES,POINT (-4.79327 37.9567),-4.79327,37.9567,101683
125,110060104,Granada,ES,POINT (-3.26763 37.3887),-3.26763,37.3887,101705
60,110060105,Huelva,ES,POINT (-6.82221 37.5017),-6.82221,37.5017,101734
122,110060106,Jaen,ES,POINT (-3.36106 37.9556),-3.36106,37.9556,101746
87,110060107,Malaga,ES,POINT (-4.68908 36.7969),-4.68908,36.7969,101768
77,110060108,Sevilla,ES,POINT (-5.59598 37.5198),-5.59598,37.5198,124244
193,110060200,Murcia,ES,POINT (-1.51647 38.0646),-1.51647,38.0646,260596
81,110060300,Ceuta,ES,POINT (-5.32986 35.8945),-5.32986,35.8945,101665
134,110060400,Melilla,ES,POINT (-2.94542 35.293),-2.94542,35.293,101643
4,110070003,El Hierro,ES,POINT (-18.0221 27.7437),-18.0221,27.7437,185224
10,110070004,Fuerteventura,ES,POINT (-14.0036 28.4007),-14.0036,28.4007,185224
9,110070005,Gran Canaria,ES,POINT (-15.5964 27.9577),-15.5964,27.9577,185224
6,110070006,La Gomera,ES,POINT (-17.2242 28.1192),-17.2242,28.1192,185224
5,110070007,La Palma,ES,POINT (-17.8659 28.655),-17.8659,28.655,185224
11,110070008,Lanzarote,ES,POINT (-13.6509 29.0389),-13.6509,29.0389,185224
8,110070009,Tenerife,ES,POINT (-16.5225 28.2933),-16.5225,28.2933,185224
1451,111010301,Etela-Savo,FI,POINT (27.9584 61.9044),27.9584,61.9044,120806
1443,111010302,Pohjois-Savo,FI,POINT (27.5689 63.0889),27.5689,63.0889,262375
1471,111010303,Pohjois-Karjala,FI,POINT (29.9729 62.802),29.9729,62.802,201047
1455,111010304,Kainuu,FI,POINT (28.4223 64.5948),28.4223,64.5948,120823
1356,111010801,Uusimaa,FI,POINT (24.1675 60.3246),24.1675,60.3246,117052
1401,111010802,Ita-Uusimaa,FI,POINT (25.9275 60.4948),25.9275,60.4948,120945
1306,111010803,Varsinais-Suomi,FI,POINT (22.5631 60.5951),22.5631,60.5951,120954
1358,111010804,Kanta-Hame,FI,POINT (24.203 60.9384),24.203,60.9384,120970
1397,111010805,Paijat-Hame,FI,POINT (25.6841 61.2365),25.6841,61.2365,120842
1431,111010806,Kymenlaakso,FI,POINT (27.0154 60.8586),27.0154,60.8586,117062
1459,111010807,Etela-Karjala,FI,POINT (28.5487 61.2657),28.5487,61.2657,120992
1386,111010903,Keski-Suomi,FI,POINT (25.3966 62.5315),25.3966,62.5315,120847
1323,111010904,Etela-Pohjanmaa,FI,POINT (23.0482 62.739),23.0482,62.739,120849
1276,111010905,Pohjanmaa,FI,POINT (21.8321 62.8727),21.8321,62.8727,120865
1295,111010906,Satakunta,FI,POINT (22.172 61.5914),22.172,61.5914,120863
1347,111010907,Pirkanmaa,FI,POINT (23.7614 61.7169),23.7614,61.7169,120984
1351,111011001,Keski-Pohjanmaa,FI,POINT (24.0164 63.6434),24.0164,63.6434,120866
1428,111011002,Pohjois-Pohjanmaa,FI,POINT (26.913 64.9578),26.913,64.9578,120801
1383,111011003,Lappi,FI,POINT (25.2842 67.8402),25.2842,67.8402,117043
1215,111020000,Aland,FI,POINT (19.955 60.2445),19.955,60.2445,101838
291,112010001,Paris,FR,POINT (2.34688 48.8584),2.34688,48.8584,109019
308,112010002,Seine-et-Marne,FR,POINT (2.97584 48.619),2.97584,48.619,260056
281,112010003,Yvelines,FR,POINT (1.83777 48.7618),1.83777,48.7618,108965
288,112010004,Essonne,FR,POINT (2.25011 48.53),2.25011,48.53,108997
287,112010005,Hauts-de-Seine,FR,POINT (2.24059 48.84),2.24059,48.84,108873
295,112010006,Seine-Saint-Denis,FR,POINT (2.4459 48.909),2.4459,48.909,114346
297,112010007,Val-de-Marne,FR,POINT (2.46275 48.7745),2.46275,48.7745,109018
285,112010008,Val-d'Oise,FR,POINT (2.10161 49.0749),2.10161,49.0749,113697
357,112020101,Ardennes,FR,POINT (4.70967 49.697),4.70967,49.697,260093
336,112020102,Aube,FR,POINT (4.12383 48.3203),4.12383,48.3203,109090
337,112020103,Marne,FR,POINT (4.21763 48.9615),4.21763,48.9615,109103
375,112020104,Haute-Marne,FR,POINT (5.25864 48.133),5.25864,48.133,109160
321,112020201,Aisne,FR,POINT (3.60714 49.4539),3.60714,49.4539,122742
294,112020202,Oise,FR,POINT (2.42843 49.4118),2.42843,49.4118,113730
289,112020203,Somme,FR,POINT (2.29124 49.969),2.29124,49.969,109246
268,112020301,Eure,FR,POINT (1.04972 49.0758),1.04972,49.0758,109299
266,112020302,Seine-Maritime,FR,POINT (0.927977 49.6609),0.927977,49.6609,109303
293,112020401,Cher,FR,POINT (2.4269 47.0247),2.4269,47.0247,101891
274,112020402,Eure-et-Loir,FR,POINT (1.37496 48.4474),1.37496,48.4474,109362
278,112020403,Indre,FR,POINT (1.53596 46.8122),1.53596,46.8122,101904
262,112020404,Indre-et-Loire,FR,POINT (0.709739 47.2233),0.709739,47.2233,260358
275,112020405,Loir-et-Cher,FR,POINT (1.41412 47.6589),1.41412,47.6589,101934
290,112020406,Loiret,FR,POINT (2.32034 47.9141),2.32034,47.9141,101948
235,112020501,Calvados,FR,POINT (-0.356739 49.091),-0.356739,49.091,109450
202,112020502,Manche,FR,POINT (-1.34128 49.0911),-1.34128,49.0911,260411
249,112020503,Orne,FR,POINT (0.058012 48.5762),0.058012,48.5762,107610
360,112020601,Cote-d'Or,FR,POINT (4.79187 47.4658),4.79187,47.4658,109541
319,112020602,Nievre,FR,POINT (3.53805 47.1198),3.53805,47.1198,101984
351,112020603,Saone-et-Loire,FR,POINT (4.54388 46.6557),4.54388,46.6557,113970
320,112020604,Yonne,FR,POINT (3.59447 47.8553),3.59447,47.8553,109577
311,112030001,Nord,FR,POINT (3.14917 50.5292),3.14917,50.5292,260005
292,112030002,Pas-de-Calais,FR,POINT (2.37181 50.5134),2.37181,50.5134,260048
402,112040101,Meurthe-et-Moselle,FR,POINT (5.98741 48.9563),5.98741,48.9563,260078
380,112040102,Meuse,FR,POINT (5.37142 49.0132),5.37142,49.0132,109675
447,112040103,Moselle,FR,POINT (6.76657 49.0195),6.76657,49.0195,108760
419,112040104,Vosges,FR,POINT (6.29606 48.1633),6.29606,48.1633,260492
504,112040201,Bas-Rhin,FR,POINT (7.5866 48.5997),7.5866,48.5997,109700
481,112040202,Haut-Rhin,FR,POINT (7.23157 47.8654),7.23157,47.8654,102037
423,112040301,Doubs,FR,POINT (6.38018 47.0667),6.38018,47.0667,122535
394,112040302,Jura,FR,POINT (5.72919 46.7824),5.72919,46.7824,122518
406,112040303,Haute-Saone,FR,POINT (6.09588 47.6384),6.09588,47.6384,112707
456,112040304,Territoire de Belfort,FR,POINT (6.94998 47.6292),6.94998,47.6292,109765
180,112050101,Loire-Atlantique,FR,POINT (-1.74119 47.3479),-1.74119,47.3479,260221
226,112050102,Maine-et-Loire,FR,POINT (-0.559918 47.3894),-0.559918,47.3894,109868
224,112050103,Mayenne,FR,POINT (-0.643859 48.1507),-0.643859,48.1507,109890
252,112050104,Sarthe,FR,POINT (0.234358 48.0267),0.234358,48.0267,109910
199,112050105,Vendee,FR,POINT (-1.34639 46.6757),-1.34639,46.6757,102124
142,112050201,Cotes-d'Armor,FR,POINT (-2.78733 48.4583),-2.78733,48.4583,102135
102,112050202,Finistere,FR,POINT (-4.08912 48.2453),-4.08912,48.2453,260243
184,112050203,Ille-et-Vilaine,FR,POINT (-1.65271 48.1718),-1.65271,48.1718,110043
140,112050204,Morbihan,FR,POINT (-2.88506 47.826),-2.88506,47.826,260227
253,112050301,Charente,FR,POINT (0.241903 45.6661),0.241903,45.6661,102153
225,112050302,Charente-Maritime,FR,POINT (-0.618002 45.7309),-0.618002,45.7309,102159
236,112050303,Deux-Sevres,FR,POINT (-0.341011 46.539),-0.341011,46.539,102122
258,112050304,Vienne,FR,POINT (0.554033 46.612),0.554033,46.612,260435
261,112060101,Dordogne,FR,POINT (0.703267 45.1426),0.703267,45.1426,102204
227,112060102,Gironde,FR,POINT (-0.473481 44.8831),-0.473481,44.8831,260342
223,112060103,Landes,FR,POINT (-0.693961 44.0099),-0.693961,44.0099,260510
257,112060104,Lot-et-Garonne,FR,POINT (0.468682 44.3686),0.468682,44.3686,102301
217,112060105,Pyrenees-Atlantiques,FR,POINT (-0.878245 43.1871),-0.878245,43.1871,102326
277,112060201,Ariege,FR,POINT (1.5012 42.9443),1.5012,42.9443,102343
300,112060202,Aveyron,FR,POINT (2.64502 44.3159),2.64502,44.3159,260484
271,112060203,Haute-Garonne,FR,POINT (1.24479 43.3061),1.24479,43.3061,260322
256,112060204,Gers,FR,POINT (0.459683 43.6954),0.459683,43.6954,102298
279,112060205,Lot,FR,POINT (1.59622 44.6249),1.59622,44.6249,102440
251,112060206,Hautes-Pyrenees,FR,POINT (0.159623 43.1431),0.159623,43.1431,102442
286,112060207,Tarn,FR,POINT (2.2361 43.7916),2.2361,43.7916,104855
273,112060208,Tarn-et-Garonne,FR,POINT (1.36931 44.0805),1.36931,44.0805,102432
282,112060301,Correze,FR,POINT (1.87852 45.3443),1.87852,45.3443,102480
283,112060302,Creuse,FR,POINT (1.99164 46.0592),1.99164,46.0592,110120
272,112060303,Haute-Vienne,FR,POINT (1.27037 45.9191),1.27037,45.9191,102500
383,112070101,Ain,FR,POINT (5.44974 46.0659),5.44974,46.0659,102516
344,112070102,Ardeche,FR,POINT (4.37399 44.8151),4.37399,44.8151,102552
374,112070103,Drome,FR,POINT (5.23856 44.7299),5.23856,44.7299,260178
390,112070104,Isere,FR,POINT (5.55032 45.2896),5.55032,45.2896,260176
338,112070105,Loire,FR,POINT (4.22571 45.7537),4.22571,45.7537,102626
356,112070106,Rhone,FR,POINT (4.70317 45.8806),4.70317,45.8806,102648
424,112070107,Savoie,FR,POINT (6.40474 45.4946),6.40474,45.4946,260395
428,112070108,Haute-Savoie,FR,POINT (6.42473 46.0449),6.42473,46.0449,102705
310,112070201,Allier,FR,POINT (3.14137 46.3674),3.14137,46.3674,260438
302,112070202,Cantal,FR,POINT (2.71662 45.0494),2.71662,45.0494,102735
326,112070203,Haute-Loire,FR,POINT (3.78659 45.0858),3.78659,45.0858,102739
312,112070204,Puy-de-Dome,FR,POINT (3.18683 45.7718),3.18683,45.7718,102758
298,112080101,Aude,FR,POINT (2.46448 43.0551),2.46448,43.0551,102963
333,112080102,Gard,FR,POINT (4.05394 43.96),4.05394,43.96,122432
316,112080103,Herault,FR,POINT (3.36753 43.5923),3.36753,43.5923,102838
318,112080104,Lozere,FR,POINT (3.48991 44.5444),3.48991,44.5444,102864
296,112080105,Pyrenees-Orientales,FR,POINT (2.44957 42.6259),2.44957,42.6259,101505
412,112080201,Alpes-de-Haute-Provence,FR,POINT (6.23325 44.1641),6.23325,44.1641,102887
416,112080202,Hautes-Alpes,FR,POINT (6.24753 44.6566),6.24753,44.6566,102903
473,112080203,Alpes-Maritimes,FR,POINT (7.17749 43.9206),7.17749,43.9206,260480
381,112080204,Bouches-du-Rhone,FR,POINT (5.37631 43.542),5.37631,43.542,102994
418,112080205,Var,FR,POINT (6.29488 43.4178),6.29488,43.4178,122593
371,112080206,Vaucluse,FR,POINT (5.20328 43.9943),5.20328,43.9943,103017
632,112080301,Corse-du-Sud,FR,POINT (8.97409 41.873),8.97409,41.873,260482
638,112080302,Haute-Corse,FR,POINT (9.06668 42.4219),9.06668,42.4219,260482
0,112090100,Guadeloupe,FR,POINT (-61.6763 16.1543),-61.6763,16.1543,106147
1,112090200,Martinique,FR,POINT (-61.02 14.636),-61.02,14.636,106147
2,112090300,French Guiana,FR,POINT (-53.0776 3.95175),-53.0776,3.95175,126354
1604,112090400,Reunion,FR,POINT (55.5271 -21.1305),55.5271,21.1305,162850
1409,113010101,Evros,GR,POINT (26.127 41.2376),26.127,41.2376,103101
1373,113010102,Xanthi,GR,POINT (24.8417 41.133),24.8417,41.133,168085
1389,113010103,Rodopi,GR,POINT (25.5052 41.1026),25.5052,41.1026,103119
1359,113010104,Drama,GR,POINT (24.2038 41.2711),24.2038,41.2711,103128
1361,113010105,Kavala,GR,POINT (24.3369 40.962),24.3369,40.962,103128
1299,113010201,Imathia,GR,POINT (22.2822 40.5173),22.2822,40.5173,103134
1325,113010202,Thessaloniki,GR,POINT (23.1277 40.6782),23.1277,40.6782,103160
1314,113010203,Kilkis,GR,POINT (22.7519 41.0672),22.7519,41.0672,103171
1296,113010204,Pella,GR,POINT (22.1743 40.9049),22.1743,40.9049,103142
1302,113010205,Pieria,GR,POINT (22.391 40.2478),22.391,40.2478,103180
1339,113010206,Serres,GR,POINT (23.4933 41.0823),23.4933,41.0823,103183
1340,113010207,Chalkidiki,GR,POINT (23.5138 40.2893),23.5138,40.2893,250703
1264,113010301,Grevena,GR,POINT (21.4378 40.0396),21.4378,40.0396,125085
1253,113010302,Kastoria,GR,POINT (21.1467 40.4475),21.1467,40.4475,103218
1271,113010303,Kozani,GR,POINT (21.6298 40.3315),21.6298,40.3315,103210
1261,113010304,Florina,GR,POINT (21.3941 40.7328),21.3941,40.7328,103216
1275,113010401,Karditsa,GR,POINT (21.8078 39.2906),21.8078,39.2906,103220
1301,113010402,Larisa,GR,POINT (22.3899 39.6637),22.3899,39.6637,103224
1331,113010403,Magnisia,GR,POINT (23.2145 39.2864),23.2145,39.2864,103236
1273,113010404,Trikala,GR,POINT (21.6729 39.6287),21.6729,39.6287,103237
1251,113020101,Arta,GR,POINT (21.1161 39.27),21.1161,39.27,168082
1224,113020102,Thesprotia,GR,POINT (20.3459 39.5449),20.3459,39.5449,124941
1239,113020103,Ioannina,GR,POINT (20.8046 39.8293),20.8046,39.8293,103238
1235,113020104,Preveza,GR,POINT (20.7312 39.1758),20.7312,39.1758,103245
1240,113020201,Zakynthos,GR,POINT (20.8058 37.789),20.8058,37.789,103301
1211,113020202,Kerkyra,GR,POINT (19.8758 39.5914),19.8758,39.5914,103243
1231,113020203,Kefallinia,GR,POINT (20.5764 38.2664),20.5764,38.2664,186361
1233,113020204,Lefkada,GR,POINT (20.6371 38.7066),20.6371,38.7066,186361
1259,113020301,Aitoloakarnania,GR,POINT (21.3766 38.7338),21.3766,38.7338,252115
1277,113020302,Achaia,GR,POINT (21.8646 38.0597),21.8646,38.0597,103270
1270,113020303,Ileia,GR,POINT (21.5523 37.7398),21.5523,37.7398,103289
1324,113020401,Voiotia,GR,POINT (23.0889 38.3656),23.0889,38.3656,103309
1345,113020402,Evvoia,GR,POINT (23.7113 38.4941),23.7113,38.4941,103312
1272,113020403,Evrytania,GR,POINT (21.6607 38.966),21.6607,38.966,252114
1315,113020404,Fthiotida,GR,POINT (22.7572 38.8869),22.7572,38.8869,124933
1297,113020405,Fokida,GR,POINT (22.2328 38.5434),22.2328,38.5434,261915
1319,113020501,Argolida,GR,POINT (22.9228 37.5732),22.9228,37.5732,104369
1300,113020502,Arkadia,GR,POINT (22.3887 37.4296),22.3887,37.4296,104376
1310,113020503,Korinthia,GR,POINT (22.6987 37.9221),22.6987,37.9221,103275
1312,113020504,Lakonia,GR,POINT (22.7111 36.8606),22.7111,36.8606,104388
1284,113020505,Messinia,GR,POINT (21.9838 37.1013),21.9838,37.1013,104375
1342,113030000,Attiki,GR,POINT (23.5959 37.9947),23.5959,37.9947,104420
1418,113040101,Lesvos,GR,POINT (26.4014 39.1757),26.4014,39.1757,104441
1427,113040102,Samos,GR,POINT (26.8184 37.7246),26.8184,37.7246,104441
1405,113040103,Chios,GR,POINT (25.9972 38.3758),25.9972,38.3758,261925
1452,113040201,Dodekanisos,GR,POINT (27.9658 36.1682),27.9658,36.1682,104441
1387,113040202,Kyklades,GR,POINT (25.4698 37.0597),25.4698,37.0597,261924
1380,113040301,Irakleio,GR,POINT (25.1365 35.1773),25.1365,35.1773,104438
1407,113040302,Lasithi,GR,POINT (26.0845 35.1696),26.0845,35.1696,104441
1367,113040303,Rethymni,GR,POINT (24.601 35.26),24.601,35.26,125077
1349,113040304,Chania,GR,POINT (23.9222 35.4358),23.9222,35.4358,261923
1076,114000101,Grad Zagreb,HR,POINT (16.0063 45.7917),16.0063,45.7917,103613
1087,114000102,Zagrebacka zupanija,HR,POINT (16.2883 45.7686),16.2883,45.7686,251823
1074,114000103,Krapinsko-zagorska zupanija,HR,POINT (15.9262 46.091),15.9262,46.091,251820
1089,114000104,Varazdinska zupanija,HR,POINT (16.3254 46.2079),16.3254,46.2079,110154
1110,114000105,Koprivnicko-krizevacka zupanija,HR,POINT (16.8233 46.1183),16.8233,46.1183,197776
1099,114000106,Medjimurska zupanija,HR,POINT (16.5494 46.4214),16.5494,46.4214,110153
1116,114000201,Bjelovarsko-bilogorska zupanija,HR,POINT (16.9935 45.7779),16.9935,45.7779,110152
1127,114000202,Viroviticko-podravska zupanija,HR,POINT (17.5936 45.734),17.5936,45.734,251190
1125,114000203,Pozesko-slavonska zupanija,HR,POINT (17.5219 45.3806),17.5219,45.3806,103509
1158,114000204,Brodsko-posavska zupanija,HR,POINT (18.5513 45.2182),18.5513,45.2182,198908
1152,114000205,Osjecko-baranjska zupanija,HR,POINT (18.4916 45.5627),18.4916,45.5627,251828
1174,114000206,Vukovarsko-srijemska zupanija,HR,POINT (18.971 45.1677),18.971,45.1677,198890
1060,114000207,Karlovacka zupanija,HR,POINT (15.4431 45.3236),15.4431,45.3236,197709
1095,114000208,Sisacko-moslavacka zupanija,HR,POINT (16.4811 45.3328),16.4811,45.3328,103550
1031,114000301,Primorsko-goranska zupanija,HR,POINT (14.6716 45.3537),14.6716,45.3537,197713
1062,114000302,Licko-senjska zupanija,HR,POINT (15.5101 44.6971),15.5101,44.6971,197689
1067,114000303,Zadarska zupanija,HR,POINT (15.666 44.177),15.666,44.177,124826
1077,114000304,Sibensko-kninska zupanija,HR,POINT (16.051 43.8521),16.051,43.8521,124830
1108,114000305,Splitsko-dalmatinska zupanija,HR,POINT (16.732 43.5294),16.732,43.5294,251184
992,114000306,Istarska zupanija,HR,POINT (13.8582 45.1442),13.8582,45.1442,251738
1138,114000307,Dubrovacko-neretvanska zupanija,HR,POINT (18.0253 42.7204),18.0253,42.7204,251807
1179,115010001,Budapest,HU,POINT (19.1303 47.4812),19.1303,47.4812,199227
1190,115010002,Pest,HU,POINT (19.4005 47.5015),19.4005,47.5015,251197
1154,115020101,Fejer,HU,POINT (18.4998 47.1321),18.4998,47.1321,199366
1150,115020102,Komarom-Esztergom,HU,POINT (18.4052 47.5784),18.4052,47.5784,199395
1131,115020103,Veszprem,HU,POINT (17.6682 47.1168),17.6682,47.1168,197873
1119,115020201,Gyor-Moson-Sopron,HU,POINT (17.1796 47.6474),17.1796,47.6474,197888
1105,115020202,Vas,HU,POINT (16.7038 47.0874),16.7038,47.0874,197860
1112,115020203,Zala,HU,POINT (16.8908 46.67),16.8908,46.67,197821
1144,115020301,Baranya,HU,POINT (18.2464 46.0771),18.2464,46.0771,251356
1126,115020302,Somogy,HU,POINT (17.5445 46.4088),17.5445,46.4088,197778
1156,115020303,Tolna,HU,POINT (18.5049 46.4836),18.5049,46.4836,251347
1249,115030101,Borsod-Abauj-Zemplen,HU,POINT (21.0896 48.1142),21.0896,48.1142,199592
1219,115030102,Heves,HU,POINT (20.1713 47.7872),20.1713,47.7872,199437
1197,115030103,Nograd,HU,POINT (19.5106 47.969),19.5106,47.969,199423
1265,115030201,Hajdu-Bihar,HU,POINT (21.4761 47.453),21.4761,47.453,200755
1223,115030202,Jasz-Nagykun-Szolnok,HU,POINT (20.3405 47.2185),20.3405,47.2185,199371
1285,115030203,Szabolcs-Szatmar-Bereg,HU,POINT (21.9871 48.0086),21.9871,48.0086,200791
1192,115030301,Bacs-Kiskun,HU,POINT (19.4463 46.5194),19.4463,46.5194,199129
1247,115030302,Bekes,HU,POINT (21.0482 46.7375),21.0482,46.7375,199152
1221,115030303,Csongrad,HU,POINT (20.2069 46.4639),20.2069,46.4639,251219
40,116000101,Border,IE,POINT (-7.89557 54.544),-7.89557,54.544,250051
50,116000102,Midland,IE,POINT (-7.50697 53.3617),-7.50697,53.3617,250006
17,116000103,West,IE,POINT (-9.0384 53.6569),-9.0384,53.6569,250053
65,116000201,Dublin,IE,POINT (-6.29516 53.4063),-6.29516,53.4063,117800
61,116000202,Mid-East,IE,POINT (-6.67148 53.2998),-6.67148,53.2998,117823
19,116000203,Mid-West,IE,POINT (-8.78439 52.7237),-8.78439,52.7237,190219
54,116000204,South-East (IRL),IE,POINT (-7.27284 52.4283),-7.27284,52.4283,250018
14,116000205,South-West (IRL),IE,POINT (-9.16108 52.0195),-9.16108,52.0195,180219
490,118120101,Torino,IT,POINT (7.3869 45.1578),7.3869,45.1578,104590
565,118120102,Vercelli,IT,POINT (8.34598 45.5552),8.34598,45.5552,104623
545,118120103,Biella,IT,POINT (8.10503 45.5665),8.10503,45.5665,104603
561,118120104,Verbano-Cusio-Ossola,IT,POINT (8.29855 46.1173),8.29855,46.1173,104617
589,118120105,Novara,IT,POINT (8.57649 45.5841),8.57649,45.5841,104620
502,118120106,Cuneo,IT,POINT (7.56103 44.4584),7.56103,44.4584,180747
550,118120107,Asti,IT,POINT (8.19799 44.8263),8.19799,44.8263,125115
597,118120108,Alessandria,IT,POINT (8.66086 44.8352),8.66086,44.8352,104660
489,118120200,Valle d'Aosta/Vallee d'Aoste,IT,POINT (7.37101 45.7272),7.37101,45.7272,104682
522,118120301,Imperia,IT,POINT (7.81545 43.9587),7.81545,43.9587,180713
563,118120302,Savona,IT,POINT (8.32329 44.2339),8.32329,44.2339,180731
